mlbamid,steamerid,pn,split,proj_season,m_id,firstname,lastname,name,Team,bats,age,BB,K,Single,Double,Triple,HR,BO
672802,sa3003340,1,vR,2018,1-vR-672802,Jean,Carmona,Jean Carmona,MIL,B,18,0.035785796,0.287400325,0.121421068,0.018101765,0.003898842,0.007797683,0.525594521
672805,sa3003342,0,vR,2018,0-vR-672805,Jean Carlos,Soto,Jean Carlos Soto,NYN,L,18,0.035848085,0.272445445,0.115887081,0.018249934,0.002476777,0.014599947,0.540492731
672805,sa3003342,1,vR,2018,1-vR-672805,Jean Carlos,Soto,Jean Carlos Soto,NYN,L,18,0.035978441,0.269056171,0.122665628,0.019032074,0.002867847,0.014469591,0.535930247
672806,sa3003343,0,vR,2018,0-vR-672806,Victor,Maria,Victor Maria,MIL,R,18,0.026317181,0.338363755,0.10192686,0.015734611,0.001670932,0.015734611,0.500252051
672806,sa3003343,1,vR,2018,1-vR-672806,Victor,Maria,Victor Maria,MIL,R,18,0.025760204,0.33404718,0.105686457,0.015873855,0.001531688,0.014481412,0.502619204
672823,sa3003347,0,vR,2018,0-vR-672823,Sebastian,Espino,Sebastian Espino,NYN,R,18,0.02659567,0.309818665,0.112091697,0.01796252,0.002784887,0.008215416,0.522531146
672823,sa3003347,1,vR,2018,1-vR-672823,Sebastian,Espino,Sebastian Espino,NYN,R,18,0.026734914,0.306059067,0.116826004,0.018937231,0.00320262,0.008215416,0.520024747
672826,sa3003350,0,vR,2018,0-vR-672826,Kenneth,Betancourt,Kenneth Betancourt,LAN,B,18,0.030216023,0.223347927,0.12726933,0.019076475,0.002088665,0.008772394,0.589229186
672826,sa3003350,1,vR,2018,1-vR-672826,Kenneth,Betancourt,Kenneth Betancourt,LAN,B,18,0.031608466,0.222094728,0.13047195,0.019354964,0.002645643,0.008633149,0.5851911
672830,sa3003351,0,vR,2018,0-vR-672830,Yeikel,Blandin,Yeikel Blandin,COL,L,18,0.036499868,0.271663305,0.132312022,0.018901717,0.003780343,0.016555297,0.520287447
672830,sa3003351,1,vR,2018,1-vR-672830,Yeikel,Blandin,Yeikel Blandin,COL,L,18,0.035978441,0.286393609,0.119537068,0.017858864,0.002867847,0.014078521,0.52328565
672833,sa3003352,0,vR,2018,0-vR-672833,Anderson,Melendez,Anderson Melendez,MIL,R,18,0.02436776,0.301185515,0.114598095,0.017544787,0.001949421,0.014063679,0.526290743
672833,sa3003352,1,vR,2018,1-vR-672833,Anderson,Melendez,Anderson Melendez,MIL,R,18,0.023810783,0.297286674,0.118496936,0.017684032,0.001810176,0.01281048,0.528100919
672837,sa3003355,0,vR,2018,0-vR-672837,Emir,Velasquez,Emir Velasquez,FA,B,18,0.038988416,0.207891805,0.131307416,0.019354964,0.002784887,0.007936928,0.591735584
672837,sa3003355,1,vR,2018,1-vR-672837,Emir,Velasquez,Emir Velasquez,FA,B,18,0.038988416,0.207891805,0.131307416,0.019354964,0.002784887,0.007936928,0.591735584
672850,sa3003360,0,vR,2018,0-vR-672850,Jorge,Caballero,Jorge Caballero,FA,R,18,0.034254109,0.280159619,0.121560312,0.018241009,0.001810176,0.015456122,0.528518652
672850,sa3003360,1,vR,2018,1-vR-672850,Jorge,Caballero,Jorge Caballero,FA,R,18,0.034254109,0.280159619,0.121560312,0.018241009,0.001810176,0.015456122,0.528518652
672858,sa3003364,0,vR,2018,0-vR-672858,Edwin,Mateo,Edwin Mateo,LAN,L,19,0.037151652,0.291738232,0.111715668,0.016946367,0.001824993,0.016685654,0.523937434
672858,sa3003364,1,vR,2018,1-vR-672858,Edwin,Mateo,Edwin Mateo,LAN,L,19,0.038976645,0.290043595,0.115496011,0.017337437,0.00234642,0.016033871,0.51976602
672863,sa3003365,0,vR,2018,0-vR-672863,Omar,Lebron,Omar Lebron,FA,L,19,0.041062352,0.257324071,0.121492418,0.018510647,0.002607133,0.019814214,0.539189164
672863,sa3003365,1,vR,2018,1-vR-672863,Omar,Lebron,Omar Lebron,FA,L,19,0.041062352,0.257324071,0.121492418,0.018510647,0.002607133,0.019814214,0.539189164
672887,sa3003369,0,vR,2018,0-vR-672887,Richard,Porteles,Richard Porteles,ARI,R,19,0.021582873,0.198005457,0.134370792,0.019772697,0.002784887,0.008215416,0.615267878
672887,sa3003369,1,vR,2018,1-vR-672887,Richard,Porteles,Richard Porteles,ARI,R,19,0.021861362,0.198562434,0.133953059,0.018937231,0.002367154,0.008076172,0.616242589
672889,sa3003371,0,vR,2018,0-vR-672889,Ronaldo,Paulino,Ronaldo Paulino,FA,R,19,0.031469222,0.426923158,0.092179756,0.014481412,0.001253199,0.0147599,0.418933354
672889,sa3003371,1,vR,2018,1-vR-672889,Ronaldo,Paulino,Ronaldo Paulino,FA,R,19,0.031469222,0.426923158,0.092179756,0.014481412,0.001253199,0.0147599,0.418933354
673045,sa3003379,0,vR,2018,0-vR-673045,Josue,Huma,Josue Huma,FA,B,18,0.032583176,0.205385407,0.132560615,0.018241009,0.003620353,0.008076172,0.599533268
673045,sa3003379,1,vR,2018,1-vR-673045,Josue,Huma,Josue Huma,FA,B,18,0.032583176,0.205385407,0.132560615,0.018241009,0.003620353,0.008076172,0.599533268
673046,sa3003380,0,vR,2018,0-vR-673046,Daniel,Paulino,Daniel Paulino,FA,R,19,0.036203529,0.292413122,0.125598398,0.017544787,0.002924131,0.011418036,0.513897996
673046,sa3003380,1,vR,2018,1-vR-673046,Daniel,Paulino,Daniel Paulino,FA,R,19,0.036203529,0.292413122,0.125598398,0.017544787,0.002924131,0.011418036,0.513897996
673169,sa3003382,0,vR,2018,0-vR-673169,Bryan,Santos,Bryan Santos,TBA,L,19,0.037673078,0.337232711,0.105067478,0.017207081,0.001694637,0.014208877,0.486916139
673169,sa3003382,1,vR,2018,1-vR-673169,Bryan,Santos,Bryan Santos,TBA,L,19,0.037933792,0.3321488,0.106762114,0.017989221,0.001824993,0.014339234,0.489001845
673278,sa3003392,0,vR,2018,0-vR-673278,Walner,Espinal,Walner Espinal,FA,R,18,0.02854509,0.298679117,0.122256534,0.017684032,0.001670932,0.009468615,0.52169568
673278,sa3003392,1,vR,2018,1-vR-673278,Walner,Espinal,Walner Espinal,FA,R,18,0.02854509,0.298679117,0.122256534,0.017684032,0.001670932,0.009468615,0.52169568
673315,sa3003393,0,vR,2018,0-vR-673315,Andres,Martinez,Andres Martinez,TOR,R,20,0.036899751,0.282248285,0.118496936,0.018241009,0.001810176,0.012392747,0.529911096
673315,sa3003393,1,vR,2018,1-vR-673315,Andres,Martinez,Andres Martinez,TOR,R,20,0.03717824,0.277653221,0.122256534,0.017405543,0.001670932,0.011696525,0.532139005
673882,sa3003413,0,vR,2018,0-vR-673882,Freddvil,Chevez,Freddvil Chevez,TBA,R,18,0.030355267,0.329034384,0.10387628,0.015177633,0.001670932,0.014342167,0.505543336
673882,sa3003413,1,vR,2018,1-vR-673882,Freddvil,Chevez,Freddvil Chevez,TBA,R,18,0.030494511,0.324021588,0.108192855,0.016430833,0.001670932,0.015873855,0.503315426
674166,sa3003415,0,vR,2018,0-vR-674166,Jevi,Hernandez,Jevi Hernandez,FA,R,19,0.02659567,0.278070954,0.118775425,0.019076475,0.002088665,0.013088968,0.542303842
674166,sa3003415,1,vR,2018,1-vR-674166,Jevi,Hernandez,Jevi Hernandez,FA,R,19,0.02659567,0.278070954,0.118775425,0.019076475,0.002088665,0.013088968,0.542303842
674373,sa3003416,0,vR,2018,0-vR-674373,Jean,Eusebio,Jean Eusebio,FA,L,17,0.045233765,0.304382829,0.111324598,0.017728507,0.002085707,0.013426737,0.505817856
674373,sa3003416,1,vR,2018,1-vR-674373,Jean,Eusebio,Jean Eusebio,FA,L,17,0.045233765,0.304382829,0.111324598,0.017728507,0.002085707,0.013426737,0.505817856
674383,sa3003419,0,vR,2018,0-vR-674383,Francisco,Ortiz,Francisco Ortiz,COL,R,18,0.033000909,0.250222086,0.130332706,0.020608163,0.001949421,0.010721814,0.553164901
674383,sa3003419,1,vR,2018,1-vR-674383,Francisco,Ortiz,Francisco Ortiz,COL,R,18,0.032443932,0.263728787,0.114876584,0.018241009,0.001531688,0.009329371,0.55984863
675852,sa3003427,0,vR,2018,0-vR-675852,Edidson,Rojas,Edidson Rojas,FA,L,19,0.035978441,0.290695379,0.116929935,0.018771361,0.002085707,0.011080317,0.52445886
675852,sa3003427,1,vR,2018,1-vR-675852,Edidson,Rojas,Edidson Rojas,FA,L,19,0.035978441,0.290695379,0.116929935,0.018771361,0.002085707,0.011080317,0.52445886
675853,sa3003428,0,vR,2018,0-vR-675853,Jonathan,Soto,Jonathan Soto,FA,L,19,0.034935588,0.224604546,0.126445972,0.019162431,0.002867847,0.013035667,0.578947949
675853,sa3003428,1,vR,2018,1-vR-675853,Jonathan,Soto,Jonathan Soto,FA,L,19,0.034935588,0.224604546,0.126445972,0.019162431,0.002867847,0.013035667,0.578947949
676002,sa3003430,0,vR,2018,0-vR-676002,Juan Carlos,Negret,Juan Carlos Negret,ATL,R,19,0.036342774,0.352009701,0.106382679,0.016570077,0.001531688,0.014202923,0.472960159
676002,sa3003430,1,vR,2018,1-vR-676002,Juan Carlos,Negret,Juan Carlos Negret,ATL,R,19,0.035925041,0.340591665,0.108749832,0.017405543,0.001670932,0.015177633,0.480479354
676013,sa3003431,0,vR,2018,0-vR-676013,Starlin,Paulino,Starlin Paulino,FA,R,18,0.029380557,0.287818058,0.119750136,0.017405543,0.002227909,0.012253502,0.531164295
676013,sa3003431,1,vR,2018,1-vR-676013,Starlin,Paulino,Starlin Paulino,FA,R,18,0.029380557,0.287818058,0.119750136,0.017405543,0.002227909,0.012253502,0.531164295
676716,sa3003434,0,vR,2018,0-vR-676716,Bryce,Brown,Bryce Brown,TBA,R,21,0.031329977,0.334743402,0.10610419,0.014063679,0.001810176,0.010861059,0.501087517
676716,sa3003434,1,vR,2018,1-vR-676716,Bryce,Brown,Bryce Brown,TBA,R,21,0.031469222,0.329591361,0.110560009,0.015316878,0.001810176,0.011975014,0.49927734
676976,sa3003436,0,vR,2018,0-vR-676976,Trey,Hair,Trey Hair,TBA,L,23,0.035587371,0.245852684,0.122926342,0.020074928,0.00234642,0.014078521,0.559133735
676976,sa3003436,1,vR,2018,1-vR-676976,Trey,Hair,Trey Hair,TBA,L,23,0.035717728,0.24207234,0.124490622,0.020987424,0.002476777,0.014208877,0.560046232
657226,sa3003947,0,vR,2018,0-vR-657226,Teddy,Hoffman,Teddy Hoffman,DET,R,21,0.042469525,0.354376855,0.105964946,0.017405543,0.002227909,0.016848566,0.460706657
657226,sa3003947,1,vR,2018,1-vR-657226,Teddy,Hoffman,Teddy Hoffman,DET,R,21,0.042887258,0.372200131,0.101369882,0.016430833,0.001670932,0.016430833,0.449010132
663784,sa3003949,0,vR,2018,0-vR-663784,Keshawn,Lynch,Keshawn Lynch,ARI,R,21,0.031886955,0.286147126,0.122395778,0.018241009,0.002506398,0.007101462,0.531721272
663784,sa3003949,1,vR,2018,1-vR-663784,Keshawn,Lynch,Keshawn Lynch,ARI,R,21,0.032443932,0.286843348,0.121978045,0.017405543,0.002088665,0.007101462,0.532139005
664080,sa3003950,0,vR,2018,0-vR-664080,Luke,Burch,Luke Burch,DET,L,24,0.042887345,0.240377703,0.137526289,0.019944571,0.003258917,0.014599947,0.541405228
664080,sa3003950,1,vR,2018,1-vR-664080,Luke,Burch,Luke Burch,DET,L,24,0.043278415,0.252370517,0.133485232,0.021248138,0.002607133,0.014599947,0.532410617
667696,sa3003953,0,vR,2018,0-vR-667696,Frankie,Rios,Frankie Rios,BOS,R,23,0.040937837,0.232816543,0.138826611,0.022696828,0.002227909,0.007797683,0.554696589
667696,sa3003953,1,vR,2018,1-vR-667696,Frankie,Rios,Frankie Rios,BOS,R,23,0.040937837,0.23337352,0.133396081,0.020468919,0.002506398,0.007519195,0.561798051
670797,sa3003955,0,vR,2018,0-vR-670797,Ernie,De La Trinidad,Ernie De La Trinidad,ARI,L,22,0.036239155,0.266970464,0.120319208,0.019423144,0.004171414,0.016424941,0.536451674
670797,sa3003955,1,vR,2018,1-vR-670797,Ernie,De La Trinidad,Ernie De La Trinidad,ARI,L,22,0.036890938,0.267622248,0.120058495,0.018641004,0.00351963,0.015903514,0.537364171
675925,sa3003959,0,vR,2018,0-vR-675925,Cullen,Large,Cullen Large,TOR,B,22,0.042887258,0.247019466,0.126433864,0.02436776,0.002784887,0.007936928,0.548569838
675925,sa3003959,1,vR,2018,1-vR-675925,Cullen,Large,Cullen Large,TOR,B,22,0.043165747,0.24298138,0.129079507,0.022557584,0.002645643,0.007519195,0.552050946
676198,sa3003961,0,vR,2018,0-vR-676198,Chase,Pinder,Chase Pinder,SLN,R,22,0.04038086,0.294780276,0.117939959,0.017266299,0.001810176,0.01281048,0.515011951
676198,sa3003961,1,vR,2018,1-vR-676198,Chase,Pinder,Chase Pinder,SLN,R,22,0.040798593,0.301742493,0.116408271,0.016709321,0.001810176,0.013645946,0.5088852
676605,sa3003962,0,vR,2018,0-vR-676605,Jake,Adams,Jake Adams,HOU,R,22,0.043304991,0.387099275,0.091901267,0.016152344,0.001670932,0.022975317,0.436895874
676605,sa3003962,1,vR,2018,1-vR-676605,Jake,Adams,Jake Adams,HOU,R,22,0.042887258,0.376934438,0.094546909,0.016291588,0.001531688,0.022279095,0.445529024
676623,sa3003963,0,vR,2018,0-vR-676623,Billy,Cooke,Billy Cooke,SEA,R,22,0.049014009,0.341009398,0.107218145,0.019354964,0.001949421,0.015873855,0.465580209
676623,sa3003963,1,vR,2018,1-vR-676623,Billy,Cooke,Billy Cooke,SEA,R,22,0.050406452,0.333768692,0.111534719,0.020329674,0.002088665,0.016709321,0.465162476
676639,sa3003964,0,vR,2018,0-vR-676639,Ryan,Grotjohn,Ryan Grotjohn,ARI,L,23,0.034283805,0.199315352,0.140394136,0.026853474,0.003389273,0.007951757,0.587812203
676639,sa3003964,1,vR,2018,1-vR-676639,Ryan,Grotjohn,Ryan Grotjohn,ARI,L,23,0.034674875,0.199836778,0.140263779,0.025549908,0.002867847,0.007560687,0.589246126
676695,sa3003965,0,vR,2018,0-vR-676695,Cole,Peterson,Cole Peterson,DET,L,22,0.032328455,0.17076724,0.147042326,0.022682061,0.002867847,0.0078214,0.616490671
676695,sa3003965,1,vR,2018,1-vR-676695,Cole,Peterson,Cole Peterson,DET,L,22,0.032589168,0.179370781,0.143653053,0.024115984,0.00234642,0.0078214,0.610103194
676721,sa3003966,0,vR,2018,0-vR-676721,Dylan,Snypes,Dylan Snypes,NYN,L,22,0.044060555,0.32276312,0.107674611,0.018771361,0.002085707,0.0078214,0.496823246
676721,sa3003966,1,vR,2018,1-vR-676721,Dylan,Snypes,Dylan Snypes,NYN,L,22,0.044190912,0.31885242,0.114192445,0.019683857,0.00234642,0.007691044,0.493042902
676734,sa3003967,0,vR,2018,0-vR-676734,Julio,Gonzalez,Julio Gonzalez,KCA,L,23,0.040801638,0.211047452,0.133876302,0.021378494,0.00312856,0.006908904,0.582858649
676734,sa3003967,1,vR,2018,1-vR-676734,Julio,Gonzalez,Julio Gonzalez,KCA,L,23,0.041062352,0.219520636,0.131529882,0.020335641,0.002476777,0.007299974,0.577774739
656369,sa3004031,0,vR,2018,0-vR-656369,Alex,Destino,Alex Destino,CHA,L,22,0.053055166,0.276747215,0.115104941,0.018771361,0.002085707,0.017076724,0.517158887
656369,sa3004031,1,vR,2018,1-vR-656369,Alex,Destino,Alex Destino,CHA,L,22,0.049405179,0.270490095,0.120058495,0.019423144,0.00195535,0.016294584,0.522373153
666917,sa3004038,0,vR,2018,0-vR-666917,Louis,Boyd,Louis Boyd,SEA,R,24,0.032443932,0.226829036,0.141472253,0.027291891,0.002227909,0.00737995,0.562355028
666917,sa3004038,1,vR,2018,1-vR-666917,Louis,Boyd,Louis Boyd,SEA,R,24,0.033418642,0.222094728,0.14648505,0.028684335,0.002506398,0.007797683,0.559013164
669374,sa3004043,0,vR,2018,0-vR-669374,Keston,Hiura,Keston Hiura,MIL,R,21,0.035089575,0.239082538,0.143560918,0.029659045,0.004734308,0.011278792,0.536594824
669374,sa3004043,1,vR,2018,1-vR-669374,Keston,Hiura,Keston Hiura,MIL,R,21,0.034254109,0.236019162,0.148573715,0.029937534,0.004316575,0.010304081,0.536594824
672356,sa3004047,0,vR,2018,0-vR-672356,Gabriel,Arias,Gabriel Arias,SDN,R,18,0.031608466,0.319844257,0.122117289,0.020747407,0.002645643,0.012671235,0.490365702
672356,sa3004047,1,vR,2018,1-vR-672356,Gabriel,Arias,Gabriel Arias,SDN,R,18,0.031469222,0.313160529,0.127408574,0.022836072,0.002784887,0.013645946,0.48869477
672359,sa3004048,0,vR,2018,0-vR-672359,Tirso,Ornelas,Tirso Ornelas,FA,L,18,0.051751599,0.31024888,0.113410305,0.017989221,0.002085707,0.015903514,0.488610775
672359,sa3004048,1,vR,2018,1-vR-672359,Tirso,Ornelas,Tirso Ornelas,FA,L,18,0.051751599,0.31024888,0.113410305,0.017989221,0.002085707,0.015903514,0.488610775
675915,sa3004056,0,vR,2018,0-vR-675915,David,Banuelos,David Banuelos,SEA,R,21,0.039963127,0.316502393,0.105129479,0.01796252,0.001531688,0.013367457,0.505543336
675915,sa3004056,1,vR,2018,1-vR-675915,David,Banuelos,David Banuelos,SEA,R,21,0.040937837,0.309957909,0.10930681,0.018937231,0.001670932,0.014063679,0.505125603
676864,sa3004066,0,vR,2018,0-vR-676864,Robbie,Podorsky,Robbie Podorsky,SDN,R,23,0.034532597,0.190903995,0.140219054,0.021025896,0.003063376,0.013088968,0.597166114
676864,sa3004066,1,vR,2018,1-vR-676864,Robbie,Podorsky,Robbie Podorsky,SDN,R,23,0.034254109,0.186865909,0.145649583,0.022975317,0.003063376,0.014063679,0.593128028
676904,sa3004069,0,vR,2018,0-vR-676904,Justin,Bridgman,Justin Bridgman,TBA,R,23,0.024646249,0.208866515,0.132839104,0.017684032,0.001949421,0.006683728,0.607330951
676904,sa3004069,1,vR,2018,1-vR-676904,Justin,Bridgman,Justin Bridgman,TBA,R,23,0.024785493,0.205663896,0.138130389,0.019076475,0.001949421,0.007240706,0.603153621
677003,sa3004073,0,vR,2018,0-vR-677003,Kenny,Corey,Kenny Corey,MIL,L,23,0.035587371,0.260582987,0.131399525,0.021378494,0.00195535,0.007951757,0.541144514
677003,sa3004073,1,vR,2018,1-vR-677003,Kenny,Corey,Kenny Corey,MIL,L,23,0.034674875,0.257324071,0.130356672,0.021899921,0.002085707,0.00703926,0.546619494
677213,sa3004078,0,vR,2018,0-vR-677213,Pat,McInerney,Pat McInerney,MIL,R,23,0.038988416,0.346439927,0.097331796,0.016709321,0.001531688,0.019633452,0.479365399
677213,sa3004078,1,vR,2018,1-vR-677213,Pat,McInerney,Pat McInerney,MIL,R,23,0.03815295,0.342123352,0.100952149,0.016848566,0.001392443,0.018101765,0.482428775
641567,sa3004126,0,vR,2018,0-vR-641567,Logan,Farrar,Logan Farrar,FA,L,23,0.040019498,0.230470596,0.141958416,0.026853474,0.002216063,0.019032074,0.539449878
641567,sa3004126,1,vR,2018,1-vR-641567,Logan,Farrar,Logan Farrar,FA,L,23,0.040019498,0.230470596,0.141958416,0.026853474,0.002216063,0.019032074,0.539449878
641625,sa3004127,0,vR,2018,0-vR-641625,Jordan,Gore,Jordan Gore,MIN,B,23,0.042748014,0.303970402,0.128383285,0.023950027,0.003759597,0.010721814,0.486466861
641625,sa3004127,1,vR,2018,1-vR-641625,Jordan,Gore,Jordan Gore,MIN,B,23,0.043165747,0.309400932,0.124484443,0.023671538,0.003481109,0.010861059,0.484935173
650528,sa3004128,0,vR,2018,0-vR-650528,Laz,Rivera,Laz Rivera,CHA,R,23,0.023532294,0.217638909,0.13269986,0.018937231,0.002088665,0.008633149,0.596469892
650528,sa3004128,1,vR,2018,1-vR-650528,Laz,Rivera,Laz Rivera,CHA,R,23,0.021861362,0.212347624,0.134370792,0.019911941,0.002506398,0.007936928,0.601064955
668472,sa3004138,0,vR,2018,0-vR-668472,Nick,Pratto,Nick Pratto,KCA,L,19,0.034544518,0.294997149,0.113540661,0.019683857,0.002476777,0.016946367,0.51781067
668472,sa3004138,1,vR,2018,1-vR-668472,Nick,Pratto,Nick Pratto,KCA,L,19,0.034674875,0.306729249,0.110803171,0.018510647,0.002085707,0.017858864,0.509337486
669451,sa3004142,0,vR,2018,0-vR-669451,Chris,Seise,Chris Seise,FA,R,19,0.027709624,0.283501484,0.127408574,0.020051185,0.002645643,0.007797683,0.530885806
669451,sa3004142,1,vR,2018,1-vR-669451,Chris,Seise,Chris Seise,FA,R,19,0.027709624,0.283501484,0.127408574,0.020051185,0.002645643,0.007797683,0.530885806
671271,sa3004146,0,vR,2018,0-vR-671271,Jeisson,Rosario,Jeisson Rosario,FA,L,18,0.046276619,0.257063357,0.126706685,0.019683857,0.001824993,0.014469591,0.533974897
671271,sa3004146,1,vR,2018,1-vR-671271,Jeisson,Rosario,Jeisson Rosario,FA,L,18,0.046276619,0.257063357,0.126706685,0.019683857,0.001824993,0.014469591,0.533974897
676074,sa3004155,0,vR,2018,0-vR-676074,Jonny,Homza,Jonny Homza,FA,R,19,0.031469222,0.312742796,0.107357389,0.016570077,0.001531688,0.009329371,0.520999458
676074,sa3004155,1,vR,2018,1-vR-676074,Jonny,Homza,Jonny Homza,FA,R,19,0.031469222,0.312742796,0.107357389,0.016570077,0.001531688,0.009329371,0.520999458
676331,sa3004156,0,vR,2018,0-vR-676331,Tyler,Ratliff,Tyler Ratliff,FA,R,22,0.035228819,0.265817452,0.127130086,0.022418339,0.001810176,0.015873855,0.531721272
676331,sa3004156,1,vR,2018,1-vR-676331,Tyler,Ratliff,Tyler Ratliff,FA,R,22,0.035228819,0.265817452,0.127130086,0.022418339,0.001810176,0.015873855,0.531721272
676378,sa3004157,0,vR,2018,0-vR-676378,Cody,Bohanek,Cody Bohanek,HOU,R,22,0.027988113,0.297565162,0.117939959,0.017405543,0.001810176,0.007936928,0.529354118
676378,sa3004157,1,vR,2018,1-vR-676378,Cody,Bohanek,Cody Bohanek,HOU,R,22,0.027709624,0.289767479,0.120307113,0.017405543,0.001670932,0.007658439,0.53548087
676595,sa3004160,0,vR,2018,0-vR-676595,Jake,Scheiner,Jake Scheiner,PHI,R,22,0.03174771,0.254399416,0.129218751,0.022696828,0.002227909,0.010304081,0.549405304
676595,sa3004160,1,vR,2018,1-vR-676595,Jake,Scheiner,Jake Scheiner,PHI,R,22,0.031329977,0.247437199,0.132142882,0.022975317,0.002506398,0.00960786,0.554000367
676632,sa3004165,0,vR,2018,0-vR-676632,Bligh,Madris,Bligh Madris,PIT,L,22,0.043148058,0.223822406,0.131920952,0.024246341,0.002867847,0.018380291,0.555614105
676632,sa3004165,1,vR,2018,1-vR-676632,Bligh,Madris,Bligh Madris,PIT,L,22,0.044712339,0.23307773,0.131529882,0.024115984,0.003389273,0.019683857,0.543490934
676646,sa3004166,0,vR,2018,0-vR-676646,Zach,Reks,Zach Reks,LAN,L,24,0.052273026,0.218477782,0.150692313,0.030373105,0.002476777,0.022290991,0.523416007
676646,sa3004166,1,vR,2018,1-vR-676646,Zach,Reks,Zach Reks,LAN,L,24,0.054749802,0.217043859,0.155385153,0.031155245,0.002998203,0.021248138,0.5174196
676730,sa3004170,0,vR,2018,0-vR-676730,Austin,Listi,Austin Listi,PHI,R,24,0.033836376,0.280855841,0.123370488,0.024924738,0.002784887,0.026734914,0.507492756
676730,sa3004170,1,vR,2018,1-vR-676730,Austin,Listi,Austin Listi,PHI,R,24,0.033418642,0.273197402,0.126573108,0.025342471,0.003063376,0.024924738,0.513480263
676774,sa3004172,0,vR,2018,0-vR-676774,Dylan,Burdeaux,Dylan Burdeaux,DET,R,24,0.042469525,0.251893018,0.135623991,0.027709624,0.00320262,0.017127054,0.521974168
676774,sa3004172,1,vR,2018,1-vR-676774,Dylan,Burdeaux,Dylan Burdeaux,DET,R,24,0.042887258,0.264564253,0.131585905,0.026456425,0.002506398,0.01698781,0.515011951
676801,sa3004174,0,vR,2018,0-vR-676801,Chas,McCormick,Chas McCormick,HOU,R,23,0.040520104,0.211790647,0.141889986,0.027013403,0.00320262,0.017823276,0.557759965
676801,sa3004174,1,vR,2018,1-vR-676801,Chas,McCormick,Chas McCormick,HOU,R,23,0.040102371,0.206220873,0.14425714,0.027013403,0.002924131,0.017127054,0.562355028
676885,sa3004178,0,vR,2018,0-vR-676885,Ryan,Dobson,Ryan Dobson,ARI,R,23,0.036621262,0.296172719,0.123509733,0.021304385,0.002367154,0.006265995,0.513758752
676885,sa3004178,1,vR,2018,1-vR-676885,Ryan,Dobson,Ryan Dobson,ARI,R,23,0.03717824,0.296868941,0.123092,0.020329674,0.001949421,0.006265995,0.514315729
676946,sa3004179,0,vR,2018,0-vR-676946,Matthew,Batten,Matthew Batten,FA,R,23,0.039127661,0.25133604,0.128244041,0.02116514,0.002367154,0.00737995,0.550380014
